"","종목코드","종목명","시장구분","업종명","종가","대비","등락률","시가총액"
"988","036120","SCI평가정보","KOSDAQ","기타서비스",4370,-5,-0.11,1.55135e+11
"989","099220","SDN","KOSDAQ","유통",2880,20,0.7,138754696320
"990","036540","SFA반도체","KOSDAQ","반도체",7920,-100,-1.25,1302525599760
"991","255220","SG","KOSDAQ","비금속",1925,5,0.26,70686051975
"992","040610","SG&G","KOSDAQ","운송장비·부품",2515,100,4.14,85729297940
"993","049470","SGA","KOSDAQ","소프트웨어",966,9,0.94,47152632534
"994","184230","SGA솔루션즈","KOSDAQ","소프트웨어",1390,-35,-2.46,54131610950
"995","016250","SGC이테크건설","KOSDAQ","건설",51000,-300,-0.58,80650533000
"996","307070","SK4호스팩","KOSDAQ","금융",2045,0,0,10552200000
"997","337450","SK5호스팩","KOSDAQ","금융",2090,-15,-0.71,9007900000
"998","340350","SK6호스팩","KOSDAQ","금융",2050,-5,-0.24,11705500000
"999","036490","SK머티리얼즈","KOSDAQ","반도체",309000,5000,1.64,3259230957000
"1000","048550","SM C&C","KOSDAQ","방송서비스",1790,85,4.99,169352114800
"1001","063440","SM Life Design","KOSDAQ","출판·매체복제",3305,40,1.23,149151853970
"1002","950180","SNK","KOSDAQ","출판·매체복제",31650,1400,4.63,666605970000
"1003","289080","SV인베스트먼트","KOSDAQ","금융",4710,40,0.86,250732140000
"1004","089230","THE E&M","KOSDAQ","인터넷",1120,-5,-0.44,187994188480
"1005","161570","THE MIDONG","KOSDAQ","정보기기",1780,-30,-1.66,27737437400
"1006","032540","TJ미디어","KOSDAQ","일반전기전자",3815,-75,-1.93,53149088335
"1007","048770","TPC","KOSDAQ","기계·장비",4210,10,0.24,56812459660
"1008","246690","TS인베스트먼트","KOSDAQ","금융",4550,20,0.44,110676629700
"1009","317240","TS트릴리온","KOSDAQ","화학",1430,-25,-1.72,72149950730
"1010","038340","UCI","KOSDAQ","기타서비스",579,-118,-16.93,21653075493
"1011","073570","WI","KOSDAQ","반도체",1580,10,0.64,122990935120
"1012","052300","W홀딩컴퍼니","KOSDAQ","운송",306,-3,-0.97,71119936458
"1013","057030","YBM넷","KOSDAQ","기타서비스",7150,240,3.47,116635783550
"1014","040300","YTN","KOSDAQ","방송서비스",4090,-25,-0.61,1.7178e+11
"1015","051390","YW","KOSDAQ","유통",4930,80,1.65,55981964240
"1016","052220","iMBC","KOSDAQ","디지털컨텐츠",5530,410,8.01,1.2719e+11
"1017","079940","가비아","KOSDAQ","인터넷",15300,450,3.03,207095965200
"1018","078890","가온미디어","KOSDAQ","통신장비",12100,-300,-2.42,185332989600
"1019","192410","감마누","KOSDAQ","통신장비",4065,275,7.26,116865428895
"1020","217730","강스템바이오텍","KOSDAQ","제약",7140,90,1.28,182296252320
"1021","114190","강원","KOSDAQ","금속",2500,0,0,45387277500
"1022","094480","갤럭시아머니트리","KOSDAQ","소프트웨어",5860,-150,-2.5,229886850680
"1023","063080","게임빌","KOSDAQ","디지털컨텐츠",45750,-1250,-2.66,301730034000
"1024","044480","경남바이오파마","KOSDAQ","화학",2915,-85,-2.83,58672554490
"1025","039240","경남스틸","KOSDAQ","금속",2570,80,3.21,6.425e+10
"1026","053950","경남제약","KOSDAQ","제약",7090,90,1.29,123667800030
"1027","223310","경남제약헬스케어","KOSDAQ","소프트웨어",3320,0,0,37836250520
"1028","011040","경동제약","KOSDAQ","제약",9730,-20,-0.21,299380093180
"1029","024910","경창산업","KOSDAQ","운송장비·부품",2890,40,1.4,103516924450
"1030","198440","고려시멘트","KOSDAQ","비금속",3550,30,0.85,113528858000
"1031","049720","고려신용정보","KOSDAQ","기타서비스",6640,50,0.76,9.4952e+10
"1032","014570","고려제약","KOSDAQ","제약",11100,-200,-1.77,1.221e+11
"1033","348150","고바이오랩","KOSDAQ","기타서비스",33950,-600,-1.74,534696000300
"1034","098460","고영","KOSDAQ","기계·장비",116900,4500,4,1605148171900
"1035","038530","골드퍼시픽","KOSDAQ","유통",1280,65,5.35,88977909760
"1036","900280","골든센츄리","KOSDAQ","금융",387,-6,-1.53,61447860000
"1037","215000","골프존","KOSDAQ","소프트웨어",92000,9700,11.79,577338180000
"1038","121440","골프존뉴딘홀딩스","KOSDAQ","유통",7030,220,3.23,301142830540
"1039","014200","광림","KOSDAQ","운송장비·부품",1630,10,0.62,86263241420
"1040","026910","광진실업","KOSDAQ","금속",4720,125,2.72,30233511600
"1041","090150","광진윈텍","KOSDAQ","운송장비·부품",4250,-120,-2.75,41048170250
"1042","355150","교보10호스팩","KOSDAQ","금융",2075,0,0,1.1039e+10
"1043","331520","교보9호스팩","KOSDAQ","금융",2090,-10,-0.48,8109200000
"1044","053270","구영테크","KOSDAQ","운송장비·부품",4760,35,0.74,125636268240
"1045","066620","국보디자인","KOSDAQ","건설",21800,900,4.31,1.635e+11
"1046","043650","국순당","KOSDAQ","음식료·담배",7750,250,3.33,138401856000
"1047","006050","국영지앤엠","KOSDAQ","비금속",2755,25,0.92,96136394465
"1048","060480","국일신동","KOSDAQ","금속",4225,15,0.36,46855250000
"1049","078130","국일제지","KOSDAQ","종이·목재",6100,-40,-0.65,770725142400
"1050","307750","국전약품","KOSDAQ","제약",6470,-60,-0.92,249340982930
"1051","204020","그리티","KOSDAQ","섬유·의류",3015,15,0.5,60744501450
"1052","186230","그린플러스","KOSDAQ","금속",12400,100,0.81,119136000800
"1053","900070","글로벌에스엠","KOSDAQ","금융",1180,-5,-0.42,63417882240
"1054","204620","글로벌텍스프리","KOSDAQ","금융",3170,-50,-1.55,154495310470
"1055","019660","글로본","KOSDAQ","유통",4520,40,0.89,144689060080
"1056","053260","금강철강","KOSDAQ","금속",7420,120,1.64,138902400000
"1057","036190","금화피에스시","KOSDAQ","건설",29100,-400,-1.36,1.746e+11
"1058","049080","기가레인","KOSDAQ","반도체",1955,-20,-1.01,140857036425
"1059","035460","기산텔레콤","KOSDAQ","통신장비",2890,20,0.7,42128512600
"1060","308100","까스텔바작","KOSDAQ","유통",12700,600,4.96,83778090000
"1061","187790","나노","KOSDAQ","화학",1485,-20,-1.33,38309814675
"1062","286750","나노브릭","KOSDAQ","화학",17600,50,0.28,80257812800
"1063","151910","나노스","KOSDAQ","IT부품",8200,190,2.37,1218727845400
"1064","121600","나노신소재","KOSDAQ","화학",29150,-150,-0.51,316228906950
"1065","247660","나노씨엠에스","KOSDAQ","일반전기전자",18350,-450,-2.39,77233682000
"1066","039860","나노엔텍","KOSDAQ","의료·정밀기기",7090,-60,-0.84,189985958430
"1067","091970","나노캠텍","KOSDAQ","화학",2070,20,0.98,58126479750
"1068","051490","나라엠앤디","KOSDAQ","기계·장비",9680,-10,-0.1,1.37456e+11
"1069","190510","나무가","KOSDAQ","IT부품",20300,0,0,139483127000
"1070","242040","나무기술","KOSDAQ","출판·매체복제",2800,-50,-1.75,90721848000
"1071","089600","나스미디어","KOSDAQ","기타서비스",39400,250,0.64,344934825400
"1072","293580","나우IB","KOSDAQ","금융",9960,-90,-0.9,94420800000
"1073","138610","나이벡","KOSDAQ","제약",33650,-250,-0.74,333235243350
"1074","130580","나이스디앤비","KOSDAQ","기타서비스",10100,50,0.5,1.5554e+11
"1075","036800","나이스정보통신","KOSDAQ","통신서비스",30250,350,1.17,3.025e+11
"1076","267320","나인테크","KOSDAQ","IT부품",4435,10,0.23,174723716990
"1077","111710","남화산업","KOSDAQ","오락·문화",9540,-270,-2.75,196409520000
"1078","091590","남화토건","KOSDAQ","건설",10500,-550,-4.98,1.2327e+11
"1079","168330","내츄럴엔도텍","KOSDAQ","기타서비스",2525,0,0,52181200550
"1080","253590","네오셈","KOSDAQ","반도체",3675,45,1.24,138090285900
"1081","212560","네오오토","KOSDAQ","운송장비·부품",7880,290,3.82,62054708440
"1082","095660","네오위즈","KOSDAQ","디지털컨텐츠",23600,550,2.39,519995768400
"1083","042420","네오위즈홀딩스","KOSDAQ","디지털컨텐츠",36100,600,1.69,319732862600
"1084","950220","네오이뮨텍(Reg.S)","KOSDAQ","기타서비스",13950,-700,-4.78,1372568539500
"1085","311390","네오크레마","KOSDAQ","음식료·담배",7840,20,0.26,57357400800
"1086","085910","네오티스","KOSDAQ","운송장비·부품",4020,-40,-0.99,49670034600
"1087","092730","네오팜","KOSDAQ","화학",32400,-450,-1.37,265918496400
"1088","290660","네오펙트","KOSDAQ","의료·정밀기기",3010,30,1.01,56907902800
"1089","306620","네온테크","KOSDAQ","기계·장비",4030,10,0.25,149946716660
"1090","153460","네이블","KOSDAQ","소프트웨어",6140,0,0,40094285960
"1091","007390","네이처셀","KOSDAQ","제약",10000,50,0.5,613064550000
"1092","033640","네패스","KOSDAQ","반도체",39350,400,1.03,907379598700
"1093","330860","네패스아크","KOSDAQ","반도체",47500,2400,5.32,512165710000
"1094","089140","넥스턴","KOSDAQ","비금속",16000,-1850,-10.36,189544320000
"1095","065170","넥스트BT","KOSDAQ","유통",1405,-5,-0.35,122229505045
"1096","137940","넥스트아이","KOSDAQ","의료·정밀기기",1365,5,0.37,105263576145
"1097","348210","넥스틴","KOSDAQ","반도체",81500,1700,2.13,779417100000
"1098","041140","넥슨지티","KOSDAQ","디지털컨텐츠",13300,0,0,470465182600
"1099","217270","넵튠","KOSDAQ","출판·매체복제",25500,150,0.59,808039461000
"1100","225570","넷게임즈","KOSDAQ","디지털컨텐츠",14750,1650,12.6,425551763250
"1101","104620","노랑풍선","KOSDAQ","기타서비스",24950,-400,-1.58,118902967500
"1102","194700","노바렉스","KOSDAQ","음식료·담배",42000,150,0.36,378157080000
"1103","285490","노바텍","KOSDAQ","기타제조",39650,200,0.51,398660290600
"1104","278650","노터스","KOSDAQ","기타서비스",27000,50,0.19,205722936000
"1105","144510","녹십자랩셀","KOSDAQ","기타서비스",110300,-3100,-2.73,1164112156200
"1106","031390","녹십자셀","KOSDAQ","제약",43300,-350,-0.8,549096652800
"1107","142280","녹십자엠에스","KOSDAQ","제약",10150,100,1,214340422450
"1108","234690","녹십자웰빙","KOSDAQ","제약",12500,200,1.63,221903450000
"1109","065560","녹원씨엔아이","KOSDAQ","출판·매체복제",5770,0,0,99593806250
"1110","054050","농우바이오","KOSDAQ","농업, 임업 및 어업",12350,200,1.65,197977428350
"1111","040160","누리텔레콤","KOSDAQ","소프트웨어",7180,30,0.42,86558741300
"1112","069140","누리플랜","KOSDAQ","금속",7500,120,1.63,53270572500
"1113","126870","뉴로스","KOSDAQ","기계·장비",2230,0,0,79475797330
"1114","060260","뉴보텍","KOSDAQ","화학",1395,-15,-1.06,46640081250
"1115","012340","뉴인텍","KOSDAQ","IT부품",3965,-45,-1.12,119126450430
"1116","214870","뉴지랩","KOSDAQ","통신장비",10700,-300,-2.73,319965780800
"1117","270870","뉴트리","KOSDAQ","음식료·담배",29650,100,0.34,270207091600
"1118","144960","뉴파워프라즈마","KOSDAQ","기계·장비",6300,0,0,275263531200
"1119","900100","뉴프라이드","KOSDAQ","유통",717,0,0,89790577527
"1120","085670","뉴프렉스","KOSDAQ","IT부품",1875,-10,-0.53,41333090625
"1121","119860","다나와","KOSDAQ","인터넷",33500,-300,-0.89,438006537000
"1122","064260","다날","KOSDAQ","디지털컨텐츠",7880,-70,-0.88,543318435200
"1123","093640","다믈멀티미디어","KOSDAQ","반도체",2790,-35,-1.24,36663044040
"1124","039560","다산네트웍스","KOSDAQ","통신장비",10400,100,0.97,364936707200
"1125","032190","다우데이타","KOSDAQ","유통",12550,-150,-1.18,4.80665e+11
"1126","068240","다원시스","KOSDAQ","IT부품",18900,100,0.53,511517292300
"1127","020400","대동금속","KOSDAQ","금속",9700,300,3.19,28011252600
"1128","008830","대동기어","KOSDAQ","기계·장비",3920,100,2.62,35231078400
"1129","048470","대동스틸","KOSDAQ","금속",5600,110,2,5.6e+10
"1130","004780","대륙제관","KOSDAQ","금속",5780,-210,-3.51,91920490220
"1131","017650","대림제지","KOSDAQ","종이·목재",13000,650,5.26,1.17e+11
"1132","007720","대명소노시즌","KOSDAQ","유통",1460,10,0.69,147168657000
"1133","317850","대모","KOSDAQ","기계·장비",4960,110,2.27,41289123200
"1134","290670","대보마그네틱","KOSDAQ","기계·장비",33000,-1000,-2.94,244756050000
"1135","078140","대봉엘에스","KOSDAQ","제약",10200,50,0.49,113083105800
"1136","036480","대성미생물","KOSDAQ","제약",18200,0,0,6.916e+10
"1137","025440","대성엘텍","KOSDAQ","일반전기전자",1350,100,8,135919813050
"1138","027830","대성창투","KOSDAQ","금융",3235,85,2.7,1.294e+11
"1139","104040","대성파인텍","KOSDAQ","운송장비·부품",2770,45,1.65,86704548370
"1140","332290","대신밸런스제7호스팩","KOSDAQ","금융",2110,5,0.24,10982550000
"1141","336570","대신밸런스제8호스팩","KOSDAQ","금융",2080,-15,-0.72,11668800000
"1142","369370","대신밸런스제9호스팩","KOSDAQ","금융",2120,25,1.19,8925200000
"1143","020180","대신정보통신","KOSDAQ","컴퓨터서비스",1915,95,5.22,73591372225
"1144","045390","대아티아이","KOSDAQ","일반전기전자",5180,20,0.39,368564883960
"1145","108380","대양전기공업","KOSDAQ","운송장비·부품",15750,200,1.29,150685494750
"1146","006580","대양제지","KOSDAQ","종이·목재",3260,0,0,8.7531e+10
"1147","007680","대원","KOSDAQ","건설",9440,10,0.11,114538644640
"1148","048910","대원미디어","KOSDAQ","유통",13650,250,1.87,171702612900
"1149","005710","대원산업","KOSDAQ","운송장비·부품",6790,-30,-0.44,136055304000
"1150","290380","대유","KOSDAQ","화학",15050,-100,-0.66,142138220000
"1151","290120","대유에이피","KOSDAQ","운송장비·부품",7070,30,0.43,76955345110
"1152","120240","대정화금","KOSDAQ","화학",25900,50,0.19,186231126900
"1153","003310","대주산업","KOSDAQ","음식료·담배",2135,-20,-0.93,75562667250
"1154","078600","대주전자재료","KOSDAQ","IT부품",41950,350,0.84,645511665800
"1155","096350","대창솔루션","KOSDAQ","금속",436,23,5.57,71399799924
"1156","140520","대창스틸","KOSDAQ","금속",2780,5,0.18,5.56e+10
"1157","131220","대한과학","KOSDAQ","유통",13000,0,0,96908370000
"1158","010170","대한광통신","KOSDAQ","일반전기전자",3325,-30,-0.89,245190903125
"1159","060900","대한그린파워","KOSDAQ","화학",2220,-5,-0.22,340297217700
"1160","054670","대한뉴팜","KOSDAQ","제약",11200,300,2.75,160775104000
"1161","023910","대한약품","KOSDAQ","제약",36350,400,1.11,2.181e+11
"1162","021040","대호피앤씨","KOSDAQ","금속",814,-2,-0.25,59513840364
"1163","021045","대호피앤씨우","KOSDAQ","금속",1225,5,0.41,5197020850
"1164","067080","대화제약","KOSDAQ","제약",12250,50,0.41,228053962500
"1165","298540","더네이쳐홀딩스","KOSDAQ","유통",57100,1300,2.33,415249928800
"1166","299170","더블유에스아이","KOSDAQ","유통",2755,85,3.18,80550588065
"1167","035290","더블유에프엠","KOSDAQ","출판·매체복제",1305,0,0,47272202550
"1168","213420","덕산네오룩스","KOSDAQ","반도체",48450,2350,5.1,1163285081400
"1169","317330","덕산테코피아","KOSDAQ","반도체",19800,1450,7.9,363873074400
"1170","077360","덕산하이메탈","KOSDAQ","일반전기전자",12650,250,2.02,287389037650
"1171","090410","덕신하우징","KOSDAQ","금속",1370,20,1.48,63135210150
"1172","263600","덕우전자","KOSDAQ","일반전기전자",8260,-310,-3.62,131584360600
"1173","194480","데브시스터즈","KOSDAQ","디지털컨텐츠",103800,3900,3.9,1165089606000
"1174","263800","데이타솔루션","KOSDAQ","정보기기",5840,-120,-2.01,92730907200
"1175","206560","덱스터","KOSDAQ","오락·문화",7730,-230,-2.89,195941091280
"1176","261200","덴티스","KOSDAQ","의료·정밀기기",2280,65,2.93,168239952840
"1177","067990","도이치모터스","KOSDAQ","유통",6520,-30,-0.46,189500005360
"1178","006620","동구바이오제약","KOSDAQ","제약",11200,0,0,107564800000
"1179","100130","동국S&C","KOSDAQ","금속",6400,110,1.75,365715200000
"1180","005160","동국산업","KOSDAQ","금속",3545,85,2.46,192296688690
"1181","075970","동국알앤에스","KOSDAQ","비금속",5720,-430,-6.99,1.05248e+11
"1182","086450","동국제약","KOSDAQ","제약",28450,100,0.35,1.264887e+12
"1183","099410","동방선기","KOSDAQ","운송장비·부품",1615,25,1.57,21868718230
"1184","033500","동성화인텍","KOSDAQ","화학",12450,400,3.32,342294485850
"1185","025950","동신건설","KOSDAQ","건설",36250,1150,3.28,3.045e+11
"1186","088130","동아엘텍","KOSDAQ","기계·장비",9150,-150,-1.61,97565882700
